node#427280250, -46.49788673, -14.83348998
node#427280251, -46.49799025, -14.83232333
node#436381486, -46.66103626, -15.45698268
node#436380295, -46.66165024, -15.45725704
node#429568690, -46.38976137, -15.23351208
node#436693506, -46.38916140, -15.23257173
node#2428593338, -46.86903560, -15.05782278
node#2428593108, -46.86795198, -15.05726240
node#1478952753, -46.38920121, -14.86530530
node#1478952830, -46.38956468, -14.86521737
node#435767752, -46.43754892, -14.87507575
node#435765522, -46.43655524, -14.87518137
node#427618456, -46.32750454, -15.06008291
node#427618486, -46.32630510, -15.06018939
node#431345814, -46.47879617, -15.24780669
node#431345815, -46.47770465, -15.24747043
node#436077856, -46.48541740, -15.47695553
node#436077790, -46.48585131, -15.47637414
node#2608695332, -46.82001760, -15.21120442
node#2608695342, -46.82001469, -15.21153641
node#428433643, -46.69429892, -15.26129094
node#428433647, -46.69397952, -15.26103950
node#431503792, -46.86194403, -15.18181314
node#431501647, -46.86270613, -15.18065014
node#436534504, -46.52929419, -15.37592420
node#436534505, -46.52875071, -15.37545814
node#425216584, -46.23387750, -14.94311728
node#425216585, -46.23402280, -14.94295789
node#436380780, -46.59773132, -15.34088955
node#436380775, -46.59815078, -15.33989905
node#442805968, -46.73426686, -15.25600493
node#442806608, -46.73495144, -15.25661425
node#805695689, -46.32181279, -15.10200795
node#805695690, -46.32251714, -15.10252508
100#349238213, -46.23712167, -14.94336199
node#902161028, -46.23702434, -14.94337104
node#427446760, -46.47044118, -15.49366405
node#427446850, -46.46982910, -15.49411097
node#427448900, -46.54248910, -14.95126994
node#427448909, -46.54269804, -14.95058151
node#2778266431, -46.26879470, -15.01385389
node#2778265444, -46.26787103, -15.01467519
node#435922785, -46.55845714, -15.22216877
node#435767251, -46.55743738, -15.22187106
node#436378787, -46.60576739, -15.37204736
node#436379466, -46.60493973, -15.37231564
node#427450305, -46.45398310, -15.07388123
node#427450074, -46.45339982, -15.07429175
node#436692906, -46.24600415, -14.94529583
node#436692701, -46.24698568, -14.94471230
node#435924026, -46.74368908, -15.24966567
node#435923925, -46.74440406, -15.24943406
node#442388500, -46.51334163, -14.88838794
node#442539785, -46.51367221, -14.88914508
node#427280345, -46.66675223, -15.27981604
node#427280245, -46.66706877, -15.28099762
node#435765952, -46.32355528, -15.09155157
node#432136476, -46.32292571, -15.09249216
node#435767652, -46.44224310, -15.40479047
node#435766766, -46.44173394, -15.40364218
node#435926486, -46.57804163, -15.16103486
node#435925760, -46.57770169, -15.16166134
node#435450382, -46.78935572, -15.31178786
node#435291309, -46.79027912, -15.31197922
node#442807113, -46.47334692, -15.12532782
node#442807227, -46.47303660, -15.12485976
node#442806577, -46.36089452, -14.87725419
