node#442881739, -48.18016447, -18.65804893
node#443026627, -48.18034118, -18.65824107
node#426213623, -48.17519443, -18.64460933
node#426212823, -48.17488965, -18.64470412
node#435225006, -48.20229082, -18.75191933
node#435225007, -48.20102355, -18.74885343
node#443024925, -48.16822781, -18.62524408
node#442882222, -48.16797953, -18.62522209
node#433960475, -48.60487182, -18.34981472
node#433813070, -48.60573399, -18.34902173
node#1865764760, -48.20102974, -18.50144564
node#1865764771, -48.20105313, -18.50145483
node#426039478, -48.24444763, -18.69548019
node#426039712, -48.24442017, -18.69415538
node#443028984, -48.18818263, -18.64317782
node#443028985, -48.18842902, -18.64317253
node#434120657, -48.30664617, -18.66511359
node#434763148, -48.30779870, -18.66529260
node#442434383, -48.20711378, -18.65181622
node#442434384, -48.20684274, -18.65181752
node#1409633234, -48.16502723, -18.68052265
node#1409633264, -48.16467069, -18.68091375
node#442591456, -48.20476723, -18.52425466
node#443292309, -48.20477563, -18.52374011
node#426646636, -48.19364773, -18.66739051
node#426646637, -48.19359373, -18.66726554
node#1983544645, -48.08369249, -18.75587588
node#1983544609, -48.08367635, -18.75589159
node#426038482, -48.45105280, -18.58261572
node#426038483, -48.45021209, -18.58337504
node#426500735, -48.46347791, -18.58760879
node#426498830, -48.46499454, -18.58945634
node#424391449, -48.01916500, -18.82129280
node#424391229, -48.01909180, -18.82167326
node#426805874, -48.05117357, -18.75602550
node#442591211, -48.05162593, -18.75621335
node#443026942, -48.18508779, -18.65416758
node#443028515, -48.18494832, -18.65398440
node#435367543, -48.20274749, -18.63852871
node#435367544, -48.20249156, -18.63856092
node#434762793, -48.30961561, -18.40148280
node#434763152, -48.30927938, -18.40060238
node#426497513, -48.43452247, -18.54320694
node#426497514, -48.43532877, -18.54375086
node#426039993, -48.29779582, -18.55582309
node#426040017, -48.29749997, -18.55532951
node#425868816, -48.16841657, -18.66626214
node#425868861, -48.16821126, -18.66608763
node#426350392, -48.34407869, -18.53953087
node#426350393, -48.34405986, -18.53892272
node#426350787, -48.39311072, -18.53639420
node#426350788, -48.39310400, -18.53527095
node#425868655, -48.17668179, -18.66409944
node#425868656, -48.17679336, -18.66424604
node#425709880, -48.19940120, -18.65357794
node#425709881, -48.19957799, -18.65378858
node#426805943, -48.09412387, -18.68291367
node#426805944, -48.09387183, -18.68216996
node#434120127, -48.26751535, -18.38742336
node#434278411, -48.26766588, -18.38873870
node#434279507, -48.18813465, -18.65034880
node#434121475, -48.18799534, -18.65018424
node#443162109, -48.19815318, -18.63697016
node#443161993, -48.19786839, -18.63697493
node#426041088, -48.27145846, -18.49286352
node#439689670, -48.27164692, -18.49287809
node#426039363, -48.24162086, -18.69674098
node#426039378, -48.24248948, -18.69635649
node#434759664, -48.50742864, -18.41183461
node#434760818, -48.50698199, -18.41200918
node#434908760, -48.19909238, -18.66832709
node#434908761, -48.19926866, -18.66855546
node#433813410, -48.54235071, -18.51483258
node#433813449, -48.54277849, -18.51511479
node#426804354, -48.20542230, -18.69357488
node#1359034945, -48.20517060, -18.69394271
node#442594568, -48.21841909, -18.63290671
node#442882187, -48.21841916, -18.63259416
node#432016867, -48.15237404, -18.64900409
node#432016177, -48.15194458, -18.64885143
node#442732148, -48.18162614, -18.64154492
node#442732149, -48.18163076, -18.64126482
node#433813529, -48.54641441, -18.40543311
node#433813530, -48.54736602, -18.40496747
node#442593195, -48.21357207, -18.64174119
node#442593155, -48.21387478, -18.64174568
node#434281411, -48.17680925, -18.73546095
node#434282200, -48.17599104, -18.73614483
node#434278327, -48.26365594, -18.53963049
node#434278857, -48.26404017, -18.53868788
node#434906408, -48.19386654, -18.66020638
node#434906409, -48.19366509, -18.66036589
node#442881618, -48.15048426, -18.65632353
node#442730339, -48.15018331, -18.65619251
node#443294638, -48.19624006, -18.62147016
node#443295171, -48.19622596, -18.62170804
node#442882188, -48.21841458, -18.63229641
node#442730429, -48.21841544, -18.63201087
node#434121605, -48.18952396, -18.62841692
node#434121606, -48.18952983, -18.62805584
node#426645546, -48.20490523, -18.57130630
node#426645552, -48.20548643, -18.57125470
node#425711229, -48.18714440, -18.63833290
node#425711149, -48.18714888, -18.63806085
node#426350868, -48.34407804, -18.53834689
node#426805443, -48.20904839, -18.61162350
node#426805158, -48.20835049, -18.61143246
node#426041758, -48.18834230, -18.64613971
node#426041813, -48.18860558, -18.64627925
node#435366290, -48.19966900, -18.67259109
node#435365980, -48.19945821, -18.67275916
node#1308742851, -48.55980635, -18.45054129
node#1308743119, -48.55974920, -18.45054462
node#435226356, -48.19344030, -18.68211489
node#435225591, -48.19445378, -18.68289778
node#426039218, -48.38801761, -18.45504330
node#426209799, -48.38702032, -18.45594123
node#426209648, -48.23757146, -18.70160452
node#426209643, -48.23791014, -18.70058912
node#435518595, -48.06420428, -18.76995879
node#435518596, -48.06499680, -18.77098589
node#434594747, -48.16481314, -18.50764356
node#434594653, -48.16406840, -18.50803868
node#426351188, -48.43370970, -18.54261914
node#2494676765, -48.25656246, -18.52402884
node#2494676778, -48.25569863, -18.52340899
node#426038768, -48.44330984, -18.51400169
node#426349157, -48.44380743, -18.51492045
node#432018991, -48.44183907, -18.62666543
node#432018850, -48.44111855, -18.62797419
node#426039908, -48.28550426, -18.54202828
node#426041163, -48.28555657, -18.54111701
node#426803800, -48.21105460, -18.61027233
node#426803801, -48.21103928, -18.61121087
node#426212879, -48.17286816, -18.64668711
node#426212884, -48.17250640, -18.64679902
node#434762442, -48.41379484, -18.46035725
node#434762407, -48.41450329, -18.46061167
node#426212753, -48.17655374, -18.64564932
node#426212754, -48.17628954, -18.64568670
node#435366156, -48.20128108, -18.54325339
node#439496399, -48.20097308, -18.54360020
node#434119597, -48.29751527, -18.40478294
node#434762002, -48.29681108, -18.40383377
node#434281256, -48.17817407, -18.73469868
node#2856446180, -48.16756651, -18.66716934
node#2856446186, -48.16728430, -18.66736974
node#426498866, -48.46781343, -18.54301391
