base,sub,ctmt,motivo,pct_tecnica_modelo,pct_total_medido,pct_nao_tecnica_implicita,GWh_injetado,GWh_faturado,ucs,cobertura,viola_limite,medida_degenerada,faturado_maior_que_injetado,declarado_pct,razao_vs_declarado,se_kv_mt,se_trafos,se_km_MT,se_alimentadores,se_convergiu,se_nos_nan,se_veredicto
EFLUL86,01,004,a investigar,7.041,5.844,-1.197,28.5672,26.8977,3172,120.5,True,False,False,3.1222380365485924,2.255113132816521,13.8,482,181.44,4,True,0,OK
EFLUL86,01,003,no limite: modelo 1.05x o total medido,2.211,2.114,-0.097,13.477,13.1921,1657,104.6,True,False,False,3.122238036548595,0.7081458793718681,13.8,482,181.44,4,True,0,OK
