base,sub,ctmt,motivo,pct_tecnica_modelo,pct_total_medido,pct_nao_tecnica_implicita,GWh_injetado,GWh_faturado,ucs,cobertura,viola_limite,medida_degenerada,faturado_maior_que_injetado,declarado_pct,razao_vs_declarado,se_kv_mt,se_trafos,se_km_MT,se_alimentadores,se_convergiu,se_nos_nan,se_veredicto,se_V_MT_min,se_V_MT_mediana,se_barras_criticas
DMED51,PC1,34_PC1_1,medida quase sem perda: 2.05% total medido,3.544,2.051,-1.493,11.4454,11.2107,30,172.8,True,False,False,,,69,823,187.9,12,True,0,OK,0.805,0.99,56
