base,sub,ctmt,motivo,pct_tecnica_modelo,pct_total_medido,pct_nao_tecnica_implicita,GWh_injetado,GWh_faturado,ucs,cobertura,viola_limite,medida_degenerada,faturado_maior_que_injetado,declarado_pct,razao_vs_declarado,se_kv_mt,se_trafos,se_km_MT,se_alimentadores,se_convergiu,se_nos_nan,se_veredicto,se_V_MT_min,se_V_MT_mediana,se_barras_criticas,se_perdas_trafos_pct
ENERGISA_S5216,96,408226,perda modelada absurda: 56.4%,56.421,22.251,-34.17,15.4859,12.0401,3566,253.6,True,False,False,1.543048810383972,36.564624281690875,40,2715,1390.07,14,True,0,OK,0.044,1.011,3426,49.8
ENERGISA_S5216,80,408294,a investigar,14.229,9.667,-4.562,19.4125,17.5359,5293,147.2,True,False,False,2.6874934178093044,5.294524595189033,40,894,440.77,6,True,0,OK,0.87,0.944,3900,39.6
ENERGISA_S5216,80,408302,no limite: modelo 1.03x o total medido,10.377,10.036,-0.341,11.6096,10.4444,1834,103.4,True,False,False,1.9504555094493825,5.320295669255972,40,894,440.77,6,True,0,OK,0.87,0.944,3900,39.6
ENERGISA_S5216,82,644541,no limite: modelo 1.04x o total medido,3.121,3.004,-0.117,14.3042,13.8745,445,103.9,True,False,False,1.3471089219946442,2.31681339871076,13.8,462,221.87,4,True,0,OK,0.859,0.969,454,75.1
