base,sub,ctmt,motivo,pct_tecnica_modelo,pct_total_medido,pct_nao_tecnica_implicita,GWh_injetado,GWh_faturado,ucs,cobertura,viola_limite,medida_degenerada,faturado_maior_que_injetado,declarado_pct,razao_vs_declarado,se_kv_mt,se_trafos,se_km_MT,se_alimentadores,se_convergiu,se_nos_nan,se_veredicto,se_V_MT_min,se_V_MT_mediana,se_barras_criticas,se_perdas_trafos_pct,se_n_linhas,se_ramos_isolados
CMIG,1726852,SPU07,no limite: modelo 1.07x o total medido,8.408,7.885,-0.523,15.6066,14.3761,7052,106.6,True,False,False,,,13.8,2045,999.96,2,True,0,OK,0.696,0.84,8222,76.5,12233,143
CMIG,1726519,ADOD05,no limite: modelo 1.15x o total medido,8.407,7.293,-1.114,15.3296,14.2116,7095,115.3,True,False,False,,,13.8,3516,1319.09,3,True,0,OK,0.785,0.908,11134,81.5,16695,124
CMIG,1726661,SALU09,a investigar,8.18,6.755,-1.425,17.7231,16.5259,4952,121.1,True,False,False,,,13.8,2828,997.33,5,True,0,OK,0.171,0.984,2713,65.8,15856,157
CMIG,1726544,CNLU07,a investigar,8.084,5.879,-2.205,29.994,28.2308,12884,137.5,True,False,False,,,13.8,7661,2855.01,10,True,0,OK,0.725,0.922,24918,70.7,44504,473
CMIG,207855364,YFUR02,a investigar,8.031,5.067,-2.964,18.7252,17.7764,4276,158.5,True,False,False,,,23,860,525.16,2,True,0,OK,0.246,1.017,1860,91.0,6245,131
CMIG,1726780,UNIT306,a investigar,7.944,6.001,-1.943,14.7756,13.8889,2148,132.4,True,False,False,,,13.8,3941,2308.44,6,True,0,OK,0.214,0.974,10468,76.6,32084,301
CMIG,1726518,BCAD209,a investigar,7.782,4.399,-3.383,19.8137,18.9422,3130,176.9,True,False,False,,,13.8,10155,4207.52,8,True,0,OK,0.636,0.817,43072,61.8,54340,458
CMIG,1372315337,PBDD204,a investigar,7.743,3.627,-4.116,3.9071,3.7654,2579,213.5,True,False,False,,,13.8,3742,1648.37,4,True,0,OK,0.737,0.923,10570,86.2,20237,195
CMIG,1726816,PAND217,a investigar,7.684,4.822,-2.862,7.3794,7.0236,1743,159.4,True,False,False,,,13.8,1927,982.22,5,True,0,OK,0.019,1.035,1643,59.5,13079,1691
CMIG,1726644,PRJ05,a investigar,7.666,5.859,-1.807,7.1049,6.6886,83,130.9,True,False,False,,,13.8,891,812.77,4,True,0,OK,0.461,1.017,3116,74.3,9987,2775
CMIG,1726687,TCSD210,a investigar,7.625,5.584,-2.041,22.4853,21.2297,9648,136.6,True,False,False,,,13.8,2222,1022.92,6,True,0,OK,0.071,0.925,6969,84.7,13830,152
CMIG,1726690,SDEU17,no limite: modelo 1.03x o total medido,7.541,7.35,-0.191,27.6898,25.6544,7520,102.6,True,False,False,,,13.8,6575,3338.8,10,True,0,OK,0.26,0.944,17909,76.1,43986,7766
CMIG,1726731,CTR15,no limite: modelo 1.05x o total medido,7.516,7.145,-0.371,12.7909,11.877,7138,105.2,True,False,False,,,13.8,4633,2367.4,4,True,0,OK,0.76,0.858,21127,60.3,27847,230
CMIG,1640308,LGT09,a investigar,7.473,3.932,-3.541,23.0899,22.1819,13302,190.0,True,False,False,,,13.8,4287,1541.78,6,True,0,OK,0.645,0.936,13837,76.9,28022,257
CMIG,1726706,CPO07,no limite: modelo 1.18x o total medido,7.364,6.226,-1.138,17.9489,16.8315,8150,118.3,True,False,False,,,13.8,5682,2532.74,7,True,0,OK,0.431,0.995,9487,77.1,34685,295
CMIG,1726630,PCSD07,no limite: modelo 1.12x o total medido,7.182,6.417,-0.765,4.1226,3.858,1526,111.9,True,False,False,,,13.8,958,360.01,2,True,0,OK,0.787,0.815,3617,68.3,5003,56
CMIG,1726682,MBH08,no limite: modelo 1.16x o total medido,6.972,6.024,-0.948,14.8548,13.9599,3238,115.7,True,False,False,,,13.8,757,335.48,2,True,0,OK,0.181,1.028,482,95.4,4709,20
CMIG,1726996,UHMR05,a investigar,6.882,4.431,-2.451,23.3904,22.354,2473,155.3,True,False,False,,,13.8,1895,1246.01,4,True,0,OK,0.014,1.034,5130,48.7,16825,263
CMIG,1726956,YPRT01,medida quase sem perda: 2.51% total medido,6.703,2.51,-4.193,9.0977,8.8693,4391,267.0,True,False,False,,,22,493,295.76,1,True,0,OK,1.032,1.034,0,93.8,3531,27
CMIG,1726814,NVSU07,a investigar,6.628,4.013,-2.615,27.2746,26.18,9104,165.2,True,False,False,,,13.8,3914,1137.35,15,True,0,OK,0.01,1.011,4360,85.9,24311,347
CMIG,1726534,AVT07,medida quase sem perda: 2.15% total medido,6.611,2.147,-4.464,16.1601,15.8131,6132,307.9,True,False,False,,,69,1756,1231.0,3,True,0,OK,0.743,0.93,7134,70.8,15090,85
CMIG,1726872,YAN08,a investigar,6.387,4.691,-1.696,9.499,9.0535,3725,136.2,True,False,False,,,13.8,6884,3143.02,6,True,0,OK,0.044,0.96,16305,77.4,38992,335
CMIG,1726556,DSV07,no limite: modelo 1.10x o total medido,6.247,5.689,-0.558,20.0952,18.9519,4469,109.8,True,False,False,,,13.8,2229,1083.73,3,True,0,OK,0.781,1.009,5770,81.6,12531,94
CMIG,1726682,MBH06,a investigar,6.24,3.155,-3.085,5.8874,5.7017,1927,197.8,True,False,False,,,13.8,757,335.48,2,True,0,OK,0.181,1.028,482,95.4,4709,20
CMIG,1726538,AMN07,a investigar,6.108,4.543,-1.565,17.0698,16.2943,8441,134.4,True,False,False,,,13.8,3159,1858.5,3,True,0,OK,0.689,0.966,7912,81.3,21301,169
CMIG,1726644,PRJ08,medida quase sem perda: 2.76% total medido,6.051,2.758,-3.293,2.8251,2.7472,229,219.4,True,False,False,,,13.8,891,812.77,4,True,0,OK,0.461,1.017,3116,74.3,9987,2775
CMIG,1726742,PTUU03,a investigar,6.051,4.661,-1.39,11.8186,11.2677,1696,129.8,True,False,False,,,13.8,3418,2129.45,10,True,0,OK,0.312,1.0,8596,61.9,30512,278
CMIG,1726616,JFAU07,a investigar,6.033,4.313,-1.72,25.84,24.7255,11520,139.9,True,False,False,,,23,4787,2238.14,10,True,0,OK,0.112,1.012,15621,27.3,32697,443
CMIG,1726564,CNH07,a investigar,6.006,3.156,-2.85,9.3104,9.0166,2852,190.3,True,False,False,,,13.8,1895,1573.66,3,True,0,OK,0.819,1.009,5114,95.2,19058,88
CMIG,1726742,PTUU01,denominador minusculo: 0.070 GWh injetados,5.829,3.417,-2.412,0.0697,0.0673,60,170.6,True,False,False,,,13.8,3418,2129.45,10,True,0,OK,0.312,1.0,8596,61.9,30512,278
CMIG,1726732,URAS616,a investigar,5.661,4.681,-0.98,30.8243,29.3816,8510,120.9,True,False,False,,,13.8,2010,675.87,9,True,0,OK,0.866,0.99,1946,69.5,16968,227
CMIG,1726585,BHBN19,no limite: modelo 1.17x o total medido,5.49,4.682,-0.808,49.3628,47.0514,11563,117.2,True,False,False,,,13.8,1448,245.49,13,True,0,OK,0.942,0.979,0,52.4,10194,199
CMIG,1726674,SRS10,no limite: modelo 1.08x o total medido,5.294,4.889,-0.405,31.9787,30.4152,6091,108.3,True,False,False,,,13.8,3377,1200.35,5,True,0,OK,0.309,0.992,6499,74.7,18948,225
CMIG,1726528,ANAD209,medida quase sem perda: 2.90% total medido,5.201,2.9,-2.301,33.1764,32.2142,5922,179.3,True,False,False,,,13.8,2240,794.78,8,True,0,OK,0.896,1.002,3190,83.0,13755,120
