base,sub,ctmt,motivo,pct_tecnica_modelo,pct_total_medido,pct_nao_tecnica_implicita,GWh_injetado,GWh_faturado,ucs,cobertura,viola_limite,medida_degenerada,faturado_maior_que_injetado,declarado_pct,razao_vs_declarado,se_kv_mt,se_trafos,se_km_MT,se_alimentadores,se_convergiu,se_nos_nan,se_veredicto,se_V_MT_min,se_V_MT_mediana,se_barras_criticas,se_perdas_trafos_pct,se_n_linhas,se_ramos_isolados
NEOENERGIA43,PGA,436,perda modelada absurda: 240.9%,240.87,9.714,-231.156,20.1452,18.1883,5472,2479.6,True,False,False,3.7023061949565,65.05944871013838,13.8,470,102.46,5,True,0,OK,0.762,0.891,2523,48.4,2698,17
NEOENERGIA43,EXU,208,perda modelada absurda: 210.9%,210.916,14.148,-196.768,7.0306,6.0359,4649,1490.8,True,False,False,7.016348348689971,30.06065114189781,13.8,2784,1675.88,5,True,0,OK,0.497,0.951,4761,14.5,17348,39
NEOENERGIA43,BRJ,85,perda modelada absurda: 52.8%,52.808,3.211,-49.597,5.6299,5.4492,4421,1644.8,True,False,False,4.628610158248301,11.409040337064205,13.8,2530,1048.69,5,True,0,OK,0.85,0.976,4709,15.8,11581,13
NEOENERGIA43,RIF,476,perda modelada absurda: 51.8%,51.785,24.768,-27.017,17.3123,13.0245,4556,209.1,True,False,False,5.934433339779909,8.72619120226238,13.8,877,529.73,6,True,0,OK,0.725,0.855,4675,0.7,5569,24
NEOENERGIA43,BCO,40,perda modelada absurda: 31.9%,31.938,4.996,-26.942,8.9718,8.5236,6522,639.3,True,False,False,6.401625651469814,4.989045242385742,13.8,2364,1200.09,5,True,0,OK,0.784,0.959,2068,27.4,12509,34
NEOENERGIA43,PNM,412,perda modelada absurda: 21.3%,21.255,14.646,-6.609,3.0876,2.6354,2259,145.1,True,False,False,4.326227896556651,4.913056017441282,13.8,1948,1363.59,3,True,0,OK,0.87,0.995,1776,35.6,12931,12
NEOENERGIA43,BNO,74,perda modelada absurda: 19.8%,19.753,7.424,-12.329,6.9918,6.4727,5751,266.1,True,False,False,12.922792467728062,1.5285395977168972,13.8,2556,1499.78,3,True,0,OK,0.886,1.008,573,44.2,13931,29
NEOENERGIA43,FRT,670,perda modelada absurda: 19.7%,19.738,7.946,-11.792,6.3889,5.8812,5038,248.4,True,False,False,11.95287961404482,1.6513175600637309,13.8,3805,2479.42,7,True,0,OK,0.808,0.954,6311,69.8,23331,34
NEOENERGIA43,PNM,411,perda modelada absurda: 17.4%,17.405,11.193,-6.212,2.8146,2.4996,2456,155.5,True,False,False,8.969750716734676,1.940410670223851,13.8,1948,1363.59,3,True,0,OK,0.87,0.995,1776,35.6,12931,12
NEOENERGIA43,CTA,193,perda modelada absurda: 17.4%,17.353,14.421,-2.932,8.9269,7.6396,5089,120.3,True,False,False,14.876261421407252,1.1664893153214335,13.8,2224,1183.07,6,True,0,OK,0.799,0.942,5176,54.5,12340,22
NEOENERGIA43,SGR,515,perda modelada absurda: 16.8%,16.819,4.839,-11.98,9.6623,9.1948,6210,347.6,True,False,False,12.162738124659631,1.3828300689875022,13.8,2726,1306.25,6,True,0,OK,0.883,0.974,510,61.7,14427,34
NEOENERGIA43,FLR,215,perda modelada absurda: 15.6%,15.561,9.859,-5.702,9.3304,8.4105,6121,157.8,True,False,False,14.341965750605558,1.0849977102576034,13.8,2346,1015.93,4,True,0,OK,0.87,0.985,586,39.7,10688,9
NEOENERGIA43,SGR,513,perda modelada absurda: 15.4%,15.447,8.276,-7.171,13.2289,12.1341,8444,186.7,True,False,False,11.385044079195213,1.3567799907096993,13.8,2726,1306.25,6,True,0,OK,0.883,0.974,510,61.7,14427,34
NEOENERGIA43,TAB,564,a investigar,14.837,8.088,-6.749,8.8357,8.1211,5207,183.5,True,False,False,12.896455014344356,1.1504711940992491,13.8,2056,1000.0,5,True,0,OK,0.887,0.979,1902,48.6,10081,11
NEOENERGIA43,BNO,75,a investigar,13.854,11.226,-2.628,12.7332,11.3037,6756,123.4,True,False,False,11.614227574030428,1.1928472997186428,13.8,2556,1499.78,3,True,0,OK,0.886,1.008,573,44.2,13931,29
NEOENERGIA43,SRT,535,medida quase sem perda: 2.63% total medido,12.572,2.626,-9.946,10.5008,10.225,7478,478.7,True,False,False,7.978342690878601,1.5757658560308758,13.8,3291,1194.67,7,True,0,OK,0.814,0.966,2877,46.4,14342,41
NEOENERGIA43,BUQ,93,a investigar,11.839,8.922,-2.917,4.0368,3.6766,3625,132.7,True,False,False,3.5597234466153513,3.325820159219597,13.8,2854,1240.39,4,True,0,OK,0.763,0.938,5765,18.4,13195,18
NEOENERGIA43,ARR,736,medida quase sem perda: 2.30% total medido,11.67,2.303,-9.367,8.9801,8.7733,6436,506.7,True,False,False,8.893033105898718,1.3122631908633433,13.8,3986,2002.65,8,True,0,OK,0.81,0.952,6791,62.7,23162,43
NEOENERGIA43,AGB,12,a investigar,11.423,6.314,-5.109,9.6846,9.0731,7770,180.9,True,False,False,8.052214655023663,1.4186159323104175,13.8,2742,1436.83,3,True,0,OK,0.864,0.959,3976,67.9,14221,10
NEOENERGIA43,SIT,681,no limite: modelo 1.05x o total medido,11.407,10.839,-0.568,11.1482,9.9399,7225,105.2,True,False,False,14.600158632644495,0.7812928809208338,13.8,2161,1215.82,4,True,0,OK,0.786,0.973,2598,48.5,11681,17
NEOENERGIA43,NZE,358,no limite: modelo 1.01x o total medido,10.116,9.993,-0.123,16.8385,15.1557,6522,101.2,True,False,False,4.899849652817182,2.064553142805877,13.8,884,383.13,3,True,0,OK,0.851,0.936,2124,33.1,4999,30
NEOENERGIA43,VCA,601,no limite: modelo 1.02x o total medido,9.821,9.642,-0.179,12.6943,11.4703,4312,101.9,True,False,False,6.103557707284297,1.6090615459044677,13.8,1443,619.63,5,True,0,OK,0.889,0.957,1879,45.8,7572,30
NEOENERGIA43,GVT,239,medida quase sem perda: 2.72% total medido,9.633,2.716,-6.917,13.7991,13.4244,5035,354.7,True,False,False,9.10424444521825,1.058077917169663,13.8,1518,539.43,7,True,0,OK,0.813,0.976,1593,50.4,7785,27
NEOENERGIA43,QPA,464,a investigar,8.915,6.88,-2.035,2.4568,2.2878,2108,129.6,True,False,False,2.1726859144493256,4.103216180816239,13.8,1644,897.58,5,True,0,OK,0.903,0.966,998,60.2,8690,37
NEOENERGIA43,AFN,626,medida quase sem perda: 2.05% total medido,8.646,2.05,-6.596,3.4773,3.406,2697,421.7,True,False,False,6.066259881757334,1.4252604023775093,13.8,3497,2158.11,4,True,0,OK,0.683,0.935,11096,23.1,21435,18
NEOENERGIA43,BUQ,94,no limite: modelo 1.07x o total medido,8.006,7.448,-0.558,7.5027,6.9439,6363,107.5,True,False,False,3.2226425152195386,2.4842966485392504,13.8,2854,1240.39,4,True,0,OK,0.763,0.938,5765,18.4,13195,18
NEOENERGIA43,JMA,317,a investigar,7.896,5.807,-2.089,18.9219,17.8232,9371,136.0,True,False,False,9.607105951298571,0.8218916331335676,13.8,2147,1095.46,5,True,0,OK,0.764,0.973,3525,20.6,11780,41
NEOENERGIA43,HPO,696,no limite: modelo 1.12x o total medido,7.529,6.695,-0.834,7.9985,7.463,5862,112.5,True,False,False,3.1096773296760936,2.4211515221047795,13.8,1399,461.28,6,True,0,OK,0.863,0.943,2274,76.0,7115,52
NEOENERGIA43,PMR,657,a investigar,7.341,5.015,-2.326,3.8995,3.7039,3502,146.4,True,False,False,2.6098535711020627,2.8128014848358394,13.8,1920,1034.62,7,True,0,OK,0.803,0.945,2931,52.8,11323,41
NEOENERGIA43,FRT,218,a investigar,7.203,4.192,-3.011,6.7906,6.506,2902,171.8,True,False,False,5.077826189725806,1.4185203925597443,13.8,3805,2479.42,7,True,0,OK,0.808,0.954,6311,69.8,23331,34
NEOENERGIA43,VCA,773,a investigar,6.885,3.913,-2.972,6.0545,5.8176,3604,176.0,True,False,False,3.486571563163184,1.9747192550820896,13.8,1443,619.63,5,True,0,OK,0.889,0.957,1879,45.8,7572,30
NEOENERGIA43,SBU,498,a investigar,6.776,5.576,-1.2,3.8911,3.6741,3228,121.5,True,False,False,1.8065037978464495,3.750891643891219,13.8,1753,786.24,4,True,0,OK,0.94,0.968,0,62.5,9295,16
NEOENERGIA43,SRN,772,a investigar,6.728,5.384,-1.344,3.3616,3.1806,2761,125.0,True,False,False,3.6504744325531857,1.8430481090356126,13.8,2334,1504.82,6,True,0,OK,0.638,0.966,3780,46.5,14607,26
NEOENERGIA43,FRT,795,no limite: modelo 1.02x o total medido,6.536,6.385,-0.151,8.7423,8.184,3512,102.4,True,False,False,6.889572875481339,0.9486800006514718,13.8,3805,2479.42,7,True,0,OK,0.808,0.954,6311,69.8,23331,34
NEOENERGIA43,ARR,21,a investigar,6.464,5.299,-1.165,12.2306,11.5825,7629,122.0,True,False,False,4.718438007108821,1.3699448822388485,13.8,3986,2002.65,8,True,0,OK,0.81,0.952,6791,62.7,23162,43
NEOENERGIA43,CTD,200,a investigar,5.961,4.903,-1.058,14.7437,14.0207,7033,121.6,True,False,False,4.31180745906196,1.3824828813893337,13.8,979,548.43,4,True,0,OK,0.891,1.008,589,56.6,5438,14
NEOENERGIA43,RIA,473,medida quase sem perda: 2.79% total medido,5.843,2.789,-3.054,5.7339,5.574,4966,209.5,True,False,False,4.359853871564416,1.340182531829535,13.8,1576,713.13,4,True,0,OK,0.818,0.969,3635,70.8,8082,12
NEOENERGIA43,BMD,755,a investigar,5.658,3.449,-2.209,7.3432,7.09,5869,164.1,True,False,False,4.498231767914015,1.2578275846875293,13.8,1659,901.96,5,True,0,OK,0.865,0.955,2615,73.3,9726,32
NEOENERGIA43,TDD,580,no limite: modelo 1.02x o total medido,5.377,5.249,-0.128,10.3288,9.7866,8216,102.4,True,False,False,2.86735561595895,1.8752469941548326,13.8,1977,971.4,5,True,0,OK,0.823,0.972,2119,80.3,11077,18
NEOENERGIA43,QPA,463,no limite: modelo 1.07x o total medido,5.374,5.006,-0.368,10.1584,9.6499,8062,107.4,True,False,False,5.523527203941682,0.9729290363891071,13.8,1644,897.58,5,True,0,OK,0.903,0.966,998,60.2,8690,37
NEOENERGIA43,GLA,228,medida quase sem perda: 2.65% total medido,4.97,2.65,-2.32,17.0989,16.6458,10905,187.6,True,False,False,4.245774369684799,1.1705756282025335,13.8,1299,485.39,5,True,0,OK,0.875,0.984,591,36.2,6591,28
NEOENERGIA43,BTF,718,no limite: modelo 1.18x o total medido,4.084,3.464,-0.62,7.9258,7.6512,4509,117.9,True,False,False,3.391144309534697,1.2043132427355678,13.8,369,202.35,5,True,0,OK,0.925,0.964,297,5.4,2884,14
NEOENERGIA43,BLF,59,a investigar,3.791,3.04,-0.751,4.3506,4.2183,1937,124.7,True,False,False,0.8519582255409229,4.449748692305927,13.8,683,394.12,4,True,0,OK,0.95,0.984,0,42.9,4325,17
NEOENERGIA43,PDL,395,no limite: modelo 1.01x o total medido,3.459,3.428,-0.031,21.0409,20.3195,6132,100.9,True,False,False,3.6881605264020503,0.937865902321338,13.8,1014,346.63,4,True,0,OK,0.93,0.971,5,65.6,5786,34
