base,sub,ctmt,motivo,pct_tecnica_modelo,pct_total_medido,pct_nao_tecnica_implicita,GWh_injetado,GWh_faturado,ucs,cobertura,viola_limite,medida_degenerada,faturado_maior_que_injetado,declarado_pct,razao_vs_declarado,se_kv_mt,se_trafos,se_km_MT,se_alimentadores,se_convergiu,se_nos_nan,se_veredicto,se_V_MT_min,se_V_MT_mediana,se_barras_criticas,se_perdas_trafos_pct,se_n_linhas,se_ramos_isolados
NEOENERGIA40,LTS,1920,no limite: modelo 1.00x o total medido,18.946,18.907,-0.039,16.7838,13.6105,6431,100.2,True,False,False,,,13.8,532,161.96,4,True,0,OK,0.888,0.978,695,24.2,3828,29
NEOENERGIA40,AAF,1769,perda modelada absurda: 18.6%,18.563,11.007,-7.556,4.4533,3.9632,2444,168.7,True,False,False,,,13.8,2212,1157.56,5,True,0,OK,0.877,0.968,595,42.5,14769,26
NEOENERGIA40,MCA,2353,perda modelada absurda: 18.5%,18.499,14.238,-4.261,2.3069,1.9784,1205,129.9,True,False,False,,,13.8,482,332.58,6,True,0,OK,0.636,0.943,1301,17.1,4828,29
NEOENERGIA40,MJS,2303,perda modelada absurda: 18.2%,18.22,7.236,-10.984,15.3767,14.2641,5950,251.8,True,False,False,,,13.8,664,339.86,5,True,0,OK,0.861,0.969,1538,27.9,4473,15
NEOENERGIA40,EXT,1901,perda modelada absurda: 18.1%,18.115,14.46,-3.655,35.0371,29.9709,15443,125.3,True,False,False,,,13.8,865,245.52,8,True,0,OK,0.798,0.954,2623,20.1,6369,53
NEOENERGIA40,DMA,1887,perda modelada absurda: 17.6%,17.564,13.7,-3.864,3.6959,3.1896,1232,128.2,True,False,False,,,13.8,782,417.4,5,True,0,OK,0.625,0.954,2528,23.0,6919,31
NEOENERGIA40,CGR,1802,perda modelada absurda: 16.9%,16.882,13.135,-3.747,22.9439,19.9303,4826,128.5,True,False,False,,,13.8,700,424.25,5,True,0,OK,0.792,0.876,4918,16.3,6420,40
NEOENERGIA40,BJN,1830,perda modelada absurda: 15.7%,15.687,12.889,-2.798,16.3074,14.2055,8066,121.7,True,False,False,,,13.8,975,452.89,4,True,0,OK,0.926,0.968,319,40.1,6860,30
NEOENERGIA40,SJM,1973,perda modelada absurda: 15.5%,15.519,8.084,-7.435,14.5505,13.3742,4024,192.0,True,False,False,,,13.8,1293,504.54,6,True,0,OK,0.684,0.932,4453,23.9,9229,53
NEOENERGIA40,AAF,1795,a investigar,14.915,11.763,-3.152,17.9718,15.8578,8977,126.8,True,False,False,,,13.8,2212,1157.56,5,True,0,OK,0.877,0.968,595,42.5,14769,26
NEOENERGIA40,CAM,2285,modelo quebrado na SE: NAO_CONVERGE[C-API:500],14.594,4.146,-10.448,15.8493,15.1922,7790,352.0,True,False,False,,,13.8,966,482.74,7,False,0,NAO_CONVERGE[C-API:500],0.867,0.958,2032,37.7,8359,98
NEOENERGIA40,SMO,1894,a investigar,14.339,4.041,-10.298,13.2909,12.7539,8349,354.9,True,False,False,,,13.8,942,421.36,3,True,0,OK,0.869,0.932,3006,41.7,6797,23
NEOENERGIA40,EXT,1929,a investigar,14.071,8.248,-5.823,24.8674,22.8164,6607,170.6,True,False,False,,,13.8,865,245.52,8,True,0,OK,0.798,0.954,2623,20.1,6369,53
NEOENERGIA40,JCT,2251,a investigar,13.561,9.424,-4.137,15.3568,13.9095,4260,143.9,True,False,False,,,13.8,1463,987.31,4,True,0,OK,0.852,0.905,7935,26.3,10961,32
NEOENERGIA40,LGD,2192,a investigar,13.102,7.171,-5.931,15.3817,14.2786,9483,182.7,True,False,False,,,13.8,946,494.49,3,True,0,OK,0.794,0.918,3217,27.9,6318,27
NEOENERGIA40,GNA,2260,a investigar,13.051,4.521,-8.53,7.8974,7.5404,1219,288.7,True,False,False,,,13.8,784,372.98,6,True,0,OK,0.825,0.887,5628,16.6,6696,28
NEOENERGIA40,ACR,1765,no limite: modelo 1.15x o total medido,12.621,11.016,-1.605,16.6039,14.7748,5260,114.6,True,False,False,,,13.8,1194,709.47,4,True,0,OK,0.915,1.02,988,28.3,7951,10
NEOENERGIA40,NEO,1951,no limite: modelo 1.14x o total medido,12.375,10.829,-1.546,47.2395,42.1239,8793,114.3,True,False,False,,,13.8,785,111.61,10,True,0,OK,0.864,0.95,1337,28.5,3984,108
NEOENERGIA40,ACU,2233,no limite: modelo 1.13x o total medido,12.291,10.906,-1.385,19.2774,17.1749,5304,112.7,True,False,False,,,13.8,1339,810.74,6,True,0,OK,0.761,0.961,5101,11.3,10617,61
NEOENERGIA40,STU,2313,no limite: modelo 1.15x o total medido,12.244,10.654,-1.59,5.2722,4.7105,2722,114.9,True,False,False,,,13.8,2859,1494.6,13,True,0,OK,0.666,0.908,13020,34.9,19207,51
NEOENERGIA40,PPA,1780,a investigar,12.134,5.477,-6.657,21.6346,20.4497,2959,221.5,True,False,False,,,13.8,323,118.55,5,True,0,OK,0.898,0.956,224,23.3,2438,34
NEOENERGIA40,JCM,2271,no limite: modelo 1.20x o total medido,11.594,9.662,-1.932,23.0521,20.8247,9733,120.0,True,False,False,,,13.8,996,697.65,4,True,0,OK,0.791,0.938,3593,39.7,8630,31
NEOENERGIA40,ELS,2203,a investigar,11.573,3.015,-8.558,4.8971,4.7495,2401,383.9,True,False,False,,,13.8,1262,730.2,4,True,0,OK,0.773,0.929,4693,28.1,9272,47
NEOENERGIA40,JCM,1848,a investigar,10.778,5.25,-5.528,12.7349,12.0664,4784,205.3,True,False,False,,,13.8,996,697.65,4,True,0,OK,0.791,0.938,3593,39.7,8630,31
