base,sub,ctmt,motivo,pct_tecnica_modelo,pct_total_medido,pct_nao_tecnica_implicita,GWh_injetado,GWh_faturado,ucs,cobertura,viola_limite,medida_degenerada,faturado_maior_que_injetado,declarado_pct,razao_vs_declarado,se_kv_mt,se_trafos,se_km_MT,se_alimentadores,se_convergiu,se_nos_nan,se_veredicto,se_V_MT_min,se_V_MT_mediana,se_barras_criticas,se_perdas_trafos_pct,se_n_linhas,se_ramos_isolados
EQUATORIAL6072,5000989,5001034,modelo quebrado na SE: TENSAO_IMPLAUSIVEL[C-API:0.46],87512.755,79.902,-87432.853,2.4012,0.4826,95,109525.1,True,False,False,,,34.5,1131,1216.02,3,True,0,TENSAO_IMPLAUSIVEL[C-API:0.46],0.402,0.454,9138,29.7,10143,3
EQUATORIAL6072,5000998,5007958,perda modelada absurda: 13178.2%,13178.183,16.959,-13161.224,3.477,2.8874,337,77707.1,True,False,False,7.27710245433163,1810.910741287668,34.5,4686,3359.63,8,True,0,OK,0.051,0.796,32138,10.7,34239,16
EQUATORIAL6072,5001167,5001334,modelo quebrado na SE: TENSAO_IMPLAUSIVEL[C-API:0.31],10938.01,10.013,-10927.997,4.4535,4.0076,1258,109240.7,True,False,False,,,34.5,1549,1010.38,3,True,0,TENSAO_IMPLAUSIVEL[C-API:0.31],0.294,0.307,10050,54.5,10085,4
EQUATORIAL6072,5001348,5001739,modelo quebrado na SE: TENSAO_IMPLAUSIVEL[C-API:0.46],10650.055,10.594,-10639.461,6.3701,5.6952,68,100531.5,True,False,False,,,34.5,508,1034.44,3,True,0,TENSAO_IMPLAUSIVEL[C-API:0.46],0.357,0.418,8769,27.2,9418,2
EQUATORIAL6072,5001348,5006797,modelo quebrado na SE: TENSAO_IMPLAUSIVEL[C-API:0.46],7779.515,24.535,-7754.98,5.767,4.3521,15,31707.8,True,False,False,,,34.5,508,1034.44,3,True,0,TENSAO_IMPLAUSIVEL[C-API:0.46],0.357,0.418,8769,27.2,9418,2
EQUATORIAL6072,5001306,5001548,modelo quebrado na SE: TENSAO_IMPLAUSIVEL[C-API:0.37],4041.653,15.496,-4026.157,34.2609,28.9519,7520,26082.3,True,False,False,1.5566594317079672,2596.3630307789913,34.5,5920,5087.41,8,True,0,TENSAO_IMPLAUSIVEL[C-API:0.37],0.075,0.308,42570,3.3,50424,22
EQUATORIAL6072,5000948,5001380,perda modelada absurda: 2668.0%,2667.974,12.845,-2655.129,28.92,25.2053,1487,20771.1,True,False,False,0.595968908950778,4476.699975334372,34.5,2935,1929.62,6,True,0,OK,0.157,0.634,25388,43.6,25591,37
EQUATORIAL6072,5001306,5001539,modelo quebrado na SE: TENSAO_IMPLAUSIVEL[C-API:0.37],1294.636,12.817,-1281.819,10.8643,9.4718,2569,10100.7,True,False,False,2.541089056041221,509.4807664934506,34.5,5920,5087.41,8,True,0,TENSAO_IMPLAUSIVEL[C-API:0.37],0.075,0.308,42570,3.3,50424,22
EQUATORIAL6072,5001143,5006555,perda modelada absurda: 500.2%,500.208,4.695,-495.513,25.8866,24.6712,4703,10654.2,True,False,False,1.0283799667635705,486.4038742160759,34.5,4514,3295.52,13,True,0,OK,0.456,0.742,28601,70.8,40699,57
EQUATORIAL6072,5000948,5000976,perda modelada absurda: 463.8%,463.759,9.807,-453.952,33.5611,30.2697,11609,4728.8,True,False,False,2.280636930494404,203.34626428217348,34.5,2935,1929.62,6,True,0,OK,0.157,0.634,25388,43.6,25591,37
EQUATORIAL6072,5000912,5000992,perda modelada absurda: 307.4%,307.372,12.165,-295.207,35.3685,31.0661,3717,2526.8,True,False,False,,,34.5,1829,1098.34,4,True,0,OK,0.439,0.791,16503,19.4,16608,25
EQUATORIAL6072,5000912,5000897,perda modelada absurda: 161.4%,161.401,44.135,-117.266,88.3797,49.373,16924,365.7,True,False,False,1.6084237879731846,100.34730971206629,34.5,1829,1098.34,4,True,0,OK,0.439,0.791,16503,19.4,16608,25
