base,sub,ctmt,motivo,pct_tecnica_modelo,pct_total_medido,pct_nao_tecnica_implicita,GWh_injetado,GWh_faturado,ucs,cobertura,viola_limite,medida_degenerada,faturado_maior_que_injetado,declarado_pct,razao_vs_declarado,se_kv_mt,se_trafos,se_km_MT,se_alimentadores,se_convergiu,se_nos_nan,se_veredicto,se_V_MT_min,se_V_MT_mediana,se_barras_criticas,se_perdas_trafos_pct,se_n_linhas,se_ramos_isolados
CMIG,1726698,CMN04,a investigar,14.733,8.599,-6.134,15.1611,13.8573,5498,171.3,True,False,False,,,13.8,2878,2098.12,5,True,0,OK,0.011,0.912,11070,57.9,19600,6
CMIG,1726518,BCAD205,a investigar,14.242,7.753,-6.489,11.5233,10.6299,6815,183.7,True,False,False,,,13.8,10323,4241.76,8,True,0,OK,0.678,0.877,40797,61.2,55489,12
CMIG,1726698,CMN03,no limite: modelo 1.17x o total medido,13.912,11.866,-2.046,5.7932,5.1058,2632,117.2,True,False,False,,,13.8,2878,2098.12,5,True,0,OK,0.011,0.912,11070,57.9,19600,6
CMIG,1372315337,PBDD205,a investigar,13.593,3.837,-9.756,7.1139,6.8409,4330,354.3,True,False,False,,,13.8,3857,1683.99,5,True,0,OK,0.743,0.923,13281,78.9,21224,17
CMIG,1726548,CLS06,a investigar,13.438,5.78,-7.658,6.6049,6.2231,412,232.5,True,False,False,,,13.8,1395,1066.22,3,True,0,OK,0.024,1.003,1229,89.9,14270,1532
CMIG,1726870,UHSG25,a investigar,13.361,9.851,-3.51,7.52,6.7792,4573,135.6,True,False,False,,,13.8,3188,1754.02,4,True,0,OK,0.027,1.014,12074,12.9,18559,2
CMIG,1726579,ENG06,no limite: modelo 1.06x o total medido,13.244,12.535,-0.709,9.4615,8.2755,4385,105.7,True,False,False,,,13.8,2127,1308.01,2,True,0,OK,0.816,1.014,5120,92.1,15430,3820
CMIG,1726700,UHIT08,a investigar,13.175,4.918,-8.257,6.6424,6.3157,2893,267.9,True,False,False,,,13.8,2490,1490.7,5,True,0,OK,0.011,0.921,10636,87.1,17734,7
CMIG,1726864,UHDR03,a investigar,12.642,8.292,-4.35,6.124,5.6162,3909,152.5,True,False,False,,,13.8,1817,1012.25,7,True,0,OK,0.542,1.031,3737,85.6,10794,4
CMIG,1726541,BIIU04,a investigar,12.594,4.723,-7.871,10.9386,10.422,2775,266.6,True,False,False,,,69,2194,1660.43,3,True,0,OK,0.013,1.015,2976,94.8,19140,1714
CMIG,1726646,PSAD208,a investigar,12.534,8.447,-4.087,1.7601,1.6114,627,148.4,True,False,False,,,13.8,2139,658.1,14,True,0,OK,0.035,0.972,1035,24.3,13027,5
CMIG,1726518,BCAD212,a investigar,12.24,5.349,-6.891,12.122,11.4736,6382,228.8,True,False,False,,,13.8,10323,4241.76,8,True,0,OK,0.678,0.877,40797,61.2,55489,12
CMIG,1726677,RES06,a investigar,11.737,9.759,-1.978,17.3768,15.681,10908,120.3,True,False,False,,,13.8,3549,1352.22,4,True,0,OK,0.76,0.99,8145,64.0,18720,15
CMIG,1726786,INPD209,a investigar,11.583,5.302,-6.281,16.4096,15.5395,9936,218.5,True,False,False,,,13.8,9286,3489.74,9,True,0,OK,0.719,0.936,23654,87.4,50977,40
CMIG,1726700,UHIT04,a investigar,11.563,8.44,-3.123,1.5623,1.4305,301,137.0,True,False,False,,,13.8,2490,1490.7,5,True,0,OK,0.011,0.921,10636,87.1,17734,7
CMIG,1726920,NVC10,a investigar,11.556,3.679,-7.877,13.6525,13.1503,9150,314.1,True,False,False,,,13.8,4718,2312.63,6,True,0,OK,0.044,0.971,9294,81.3,27868,7
CMIG,1726781,IGRU10,a investigar,11.553,8.578,-2.975,16.5929,15.1696,9164,134.7,True,False,False,,,13.8,6622,2368.16,4,True,0,OK,0.06,0.905,17208,63.9,31328,12
CMIG,1726731,CTR13,a investigar,11.517,4.058,-7.459,6.5354,6.2703,3215,283.8,True,False,False,,,13.8,4745,2376.82,4,True,0,OK,0.689,0.91,16795,60.9,28376,19
CMIG,1726774,UNIC519,modelo quebrado na SE: NAO_CONVERGE[C-API:500],11.517,9.882,-1.635,27.1871,24.5004,847,116.5,True,False,False,,,34.5,2052,1825.96,5,False,0,NAO_CONVERGE[C-API:500],0.502,1.014,2705,80.0,21625,5810
CMIG,1726540,BSOT312,a investigar,11.514,8.118,-3.396,32.4301,29.7975,10521,141.8,True,False,False,,,13.8,2297,914.12,3,True,0,OK,0.873,0.975,5082,46.7,13721,11
CMIG,1726817,PDP09,no limite: modelo 1.07x o total medido,11.435,10.645,-0.79,18.1757,16.241,9689,107.4,True,False,False,,,13.8,4873,2529.88,6,True,0,OK,0.012,0.494,22865,46.0,29944,9
CMIG,1726523,AYN10,a investigar,11.28,8.035,-3.245,7.1654,6.5896,1940,140.4,True,False,False,,,13.8,2866,1924.63,3,True,0,OK,0.773,0.962,9912,90.0,22794,44
CMIG,1726690,SDEU15,a investigar,11.23,3.659,-7.571,18.8437,18.1542,6005,306.9,True,False,False,,,13.8,6726,3379.15,10,True,0,OK,0.174,0.975,18152,75.8,45095,5715
CMIG,1726797,LJA07,a investigar,10.933,8.9,-2.033,7.5274,6.8574,3854,122.8,True,False,False,,,13.8,2607,988.58,3,True,0,OK,0.906,1.017,2135,25.0,13388,15
CMIG,1726518,BCAD206,no limite: modelo 1.08x o total medido,10.917,10.139,-0.778,19.6559,17.663,8912,107.7,True,False,False,,,13.8,10323,4241.76,8,True,0,OK,0.678,0.877,40797,61.2,55489,12
CMIG,1726828,PTE15,a investigar,10.905,3.308,-7.597,3.728,3.6047,2435,329.6,True,False,False,,,13.8,3138,1577.75,5,True,0,OK,0.153,1.003,4677,73.1,18301,6
CMIG,1726626,BRL07,a investigar,10.781,7.925,-2.856,8.2913,7.6342,5731,136.0,True,False,False,,,13.8,3730,1794.37,3,True,0,OK,0.328,0.99,5297,70.3,21611,8
CMIG,1726695,SND09,no limite: modelo 1.05x o total medido,10.744,10.203,-0.541,11.6874,10.4949,7194,105.3,True,False,False,,,13.8,2317,1040.93,5,True,0,OK,0.201,1.006,5102,81.7,14317,20
CMIG,1726608,MFED09,a investigar,10.666,4.169,-6.497,12.7549,12.2232,6275,255.9,True,False,False,,,13.8,3337,1260.42,5,True,0,OK,0.232,1.011,10149,17.1,18071,0
CMIG,1726727,CSN05,a investigar,10.583,5.283,-5.3,17.4181,16.4979,7138,200.3,True,False,False,,,13.8,3769,2137.44,5,True,0,OK,0.016,1.016,5534,80.2,24057,13
CMIG,197871814,IMRU03,no limite: modelo 1.07x o total medido,10.484,9.766,-0.718,8.4144,7.5926,5029,107.4,True,False,False,,,13.8,2167,1105.14,8,True,0,OK,0.265,1.015,1,77.2,14598,8629
CMIG,1726842,SEG01,a investigar,10.48,4.733,-5.747,12.9346,12.3223,8081,221.4,True,False,False,,,13.8,2829,1435.45,2,True,0,OK,0.873,1.001,7172,82.5,17542,0
CMIG,1726880,ITT14,a investigar,10.267,3.726,-6.541,28.8417,27.7671,2300,275.6,True,False,False,,,13.8,2879,973.63,4,True,0,OK,0.06,1.024,1672,57.9,16010,182
CMIG,1726852,SPU07,a investigar,10.173,6.526,-3.647,14.2354,13.3064,6459,155.9,True,False,False,,,13.8,2084,1006.75,2,True,0,OK,0.699,0.828,8379,76.1,12460,12
CMIG,1726810,NLAQ414,no limite: modelo 1.12x o total medido,10.145,9.098,-1.047,31.058,28.2324,1729,111.5,True,False,False,,,13.8,2550,859.92,9,True,0,OK,0.583,0.951,9418,41.6,20215,78
CMIG,1726519,ADOD06,a investigar,10.111,5.992,-4.119,11.9917,11.2732,5601,168.7,True,False,False,,,13.8,3558,1326.09,3,True,0,OK,0.794,0.921,9054,81.1,17051,13
CMIG,1726855,SUI06,a investigar,10.107,5.967,-4.14,7.5403,7.0904,4547,169.4,True,False,False,,,13.8,4483,2308.76,4,True,0,OK,0.747,0.907,16919,53.3,27773,14
CMIG,1726822,PNHD209,a investigar,10.063,3.049,-7.014,7.2982,7.0756,4381,330.1,True,False,False,,,69,1479,772.43,2,True,0,OK,0.813,0.997,1579,78.1,9324,9
CMIG,1726717,UHPI02,a investigar,10.001,6.856,-3.145,10.3414,9.6324,3085,145.9,True,False,False,,,13.8,2292,1074.58,3,True,0,OK,0.267,0.96,3484,16.5,13471,45
CMIG,1726778,UNIQ407,a investigar,9.912,8.046,-1.866,13.2829,12.2141,183,123.2,True,False,False,,,13.8,474,754.16,9,True,0,OK,0.924,1.037,807,93.2,10194,610
CMIG,1726529,AGF10,no limite: modelo 1.05x o total medido,9.883,9.399,-0.484,16.7515,15.177,7840,105.1,True,False,False,,,13.8,4622,2856.12,7,True,0,OK,0.661,0.82,24278,65.5,29206,34
CMIG,1726786,INPD213,a investigar,9.375,3.393,-5.982,10.2596,9.9115,6737,276.3,True,False,False,,,13.8,9286,3489.74,9,True,0,OK,0.719,0.936,23654,87.4,50977,40
CMIG,1726661,SALU09,a investigar,9.16,4.654,-4.506,18.5617,17.6979,4639,196.8,True,False,False,,,13.8,2862,1003.73,5,True,0,OK,0.75,0.976,4662,63.9,16112,11
CMIG,1726816,PAND217,no limite: modelo 1.19x o total medido,8.958,7.503,-1.455,7.1181,6.584,1617,119.4,True,False,False,,,13.8,1952,992.99,5,True,0,OK,0.014,1.037,1414,58.0,13422,64
CMIG,1726681,SSZ06,a investigar,8.837,3.154,-5.683,5.5768,5.4009,695,280.1,True,False,False,,,13.8,1175,1156.18,2,True,0,OK,0.054,1.03,2058,90.7,12142,1829
CMIG,1726556,DSV06,no limite: modelo 1.07x o total medido,8.752,8.181,-0.571,4.9882,4.5802,3270,107.0,True,False,False,,,13.8,2847,1406.83,3,True,0,OK,0.769,0.982,5865,77.3,16161,9
CMIG,1726869,UHPT15,medida quase sem perda: 2.27% total medido,8.686,2.269,-6.417,22.8735,22.3546,8955,382.8,True,False,False,,,13.8,2491,1053.41,7,True,0,OK,0.634,0.864,12004,64.9,17842,16
CMIG,1726809,NERU13,a investigar,8.357,3.43,-4.927,12.7,12.2644,6001,243.6,True,False,False,,,13.8,3713,1771.28,4,True,0,OK,0.749,0.979,9910,74.5,23814,7
CMIG,1726616,JFAU11,no limite: modelo 1.08x o total medido,8.278,7.653,-0.625,30.6251,28.2815,14008,108.2,True,False,False,,,23,4888,2269.42,10,True,0,OK,0.195,1.008,15105,12.9,33676,11
CMIG,1726675,CLHU05,no limite: modelo 1.19x o total medido,8.256,6.948,-1.308,19.8055,18.4294,8542,118.8,True,False,False,,,13.8,8669,4408.81,9,True,0,OK,0.04,0.93,23923,87.7,55031,1449
CMIG,1726689,TPCD209,a investigar,8.21,3.623,-4.587,10.9669,10.5696,302,226.6,True,False,False,,,13.8,1143,884.32,4,True,0,OK,0.756,1.004,3614,74.5,12286,2
CMIG,1726644,PRJ05,a investigar,8.199,5.338,-2.861,6.2173,5.8854,72,153.6,True,False,False,,,13.8,895,811.65,4,True,0,OK,0.051,1.024,3404,80.4,10020,5
CMIG,1726544,CNLU07,a investigar,8.132,3.837,-4.295,29.2155,28.0944,11963,211.9,True,False,False,,,13.8,7803,2887.15,10,True,0,OK,0.731,0.906,28657,68.2,45678,24
CMIG,1726694,UHEM01,a investigar,8.014,6.271,-1.743,16.0979,15.0883,2843,127.8,True,False,False,,,13.8,1252,792.78,3,True,0,OK,0.95,1.036,0,97.3,9063,1
CMIG,1726661,SALU12,a investigar,7.981,4.208,-3.773,20.1427,19.2951,9340,189.7,True,False,False,,,13.8,2862,1003.73,5,True,0,OK,0.75,0.976,4662,63.9,16112,11
CMIG,1726731,CTR15,a investigar,7.758,3.399,-4.359,12.4609,12.0374,6556,228.3,True,False,False,,,13.8,4745,2376.82,4,True,0,OK,0.689,0.91,16795,60.9,28376,19
CMIG,1726776,UNID215,a investigar,7.712,4.95,-2.762,14.6187,13.895,2684,155.8,True,False,False,,,13.8,2090,1475.78,3,True,0,OK,0.11,0.928,8851,74.5,18325,21
CMIG,1726518,BCAD209,no limite: modelo 1.11x o total medido,7.675,6.895,-0.78,22.7155,21.1492,2929,111.3,True,False,False,,,13.8,10323,4241.76,8,True,0,OK,0.678,0.877,40797,61.2,55489,12
CMIG,1726598,MCDD206,a investigar,7.657,5.985,-1.672,19.6466,18.4707,7358,127.9,True,False,False,,,13.8,4781,1796.76,10,True,0,OK,0.053,1.009,4510,82.2,23970,182
CMIG,1726651,PRTD213,medida quase sem perda: 2.77% total medido,7.619,2.774,-4.845,5.4663,5.3146,435,274.7,True,False,False,,,13.8,1728,1187.74,3,True,0,OK,0.015,0.828,8894,79.6,14367,11
CMIG,1726789,IRO08,no limite: modelo 1.13x o total medido,7.503,6.618,-0.885,27.2685,25.4639,2636,113.4,True,False,False,,,13.8,2127,692.11,6,True,0,OK,0.019,0.933,6739,70.6,14253,48
CMIG,1726843,SER07,a investigar,7.498,4.079,-3.419,13.2085,12.6697,8040,183.8,True,False,False,,,13.8,1747,1016.2,4,True,0,OK,0.827,0.939,4599,80.5,11559,2
CMIG,1726524,AFNU17,a investigar,7.437,3.383,-4.054,14.1451,13.6665,4214,219.8,True,False,False,,,13.8,3445,1372.26,10,True,0,OK,0.258,1.015,4798,77.6,23033,2018
CMIG,1726836,RSP07,medida quase sem perda: 2.59% total medido,7.301,2.589,-4.712,8.8782,8.6484,2437,282.0,True,False,False,,,13.8,2697,1370.91,4,True,0,OK,0.111,0.903,11953,81.7,16917,7
CMIG,1726537,BHS05,a investigar,7.294,5.667,-1.627,10.5397,9.9425,4927,128.7,True,False,False,,,13.8,3641,1440.07,5,True,0,OK,0.681,0.934,9182,92.6,17437,2
CMIG,1726690,SDEU17,a investigar,7.17,5.805,-1.365,28.1914,26.555,7180,123.5,True,False,False,,,13.8,6726,3379.15,10,True,0,OK,0.174,0.975,18152,75.8,45095,5715
CMIG,1726630,PCSD07,a investigar,6.992,4.924,-2.068,4.2322,4.0238,1419,142.0,True,False,False,,,13.8,967,360.53,2,True,0,OK,0.793,0.82,3658,71.0,5062,4
CMIG,1726664,PFE02,no limite: modelo 1.07x o total medido,6.974,6.524,-0.45,10.4625,9.7799,6463,106.9,True,False,False,,,13.8,1127,460.07,1,True,0,OK,0.043,1.035,2,95.8,5823,3
CMIG,1726655,PTC02,a investigar,6.909,4.839,-2.07,20.6942,19.6928,2798,142.8,True,False,False,,,13.8,8633,4993.18,10,True,0,OK,0.091,0.995,21987,58.8,68959,473
CMIG,1726631,PJU05,a investigar,6.78,3.302,-3.478,18.6148,18.0001,561,205.3,True,False,False,,,13.8,1002,980.6,3,True,0,OK,0.099,1.027,2511,72.8,10782,536
CMIG,1726539,AXAU13,a investigar,6.451,4.485,-1.966,20.9691,20.0287,6543,143.8,True,False,False,,,13.8,5433,3517.19,10,True,0,OK,0.013,0.992,11144,54.6,45980,8849
CMIG,1726556,DSV07,a investigar,6.404,4.185,-2.219,20.311,19.461,4291,153.0,True,False,False,,,13.8,2847,1406.83,3,True,0,OK,0.769,0.982,5865,77.3,16161,9
CMIG,1726534,AVT06,a investigar,6.29,4.702,-1.588,27.1094,25.8348,5401,133.8,True,False,False,,,69,1776,1232.58,3,True,0,OK,0.01,1.01,4228,72.8,15244,14
CMIG,199391890,ABDD201,medida quase sem perda: 2.64% total medido,6.17,2.644,-3.526,27.0411,26.3262,6462,233.4,True,False,False,,,13.8,2007,1283.79,1,True,0,OK,0.121,1.024,173,59.7,14480,2
CMIG,1726742,PTUU03,no limite: modelo 1.06x o total medido,6.169,5.813,-0.356,14.5341,13.6892,1574,106.1,True,False,False,,,13.8,3457,2148.62,10,True,0,OK,0.049,0.998,12170,58.7,31177,43
CMIG,1354405030,PLU06,a investigar,5.89,3.116,-2.774,4.6059,4.4624,71,189.0,True,False,False,,,13.8,472,322.71,4,True,0,OK,0.769,0.921,3178,79.8,5575,83
CMIG,1726853,SSO08,a investigar,5.856,4.231,-1.625,5.7964,5.5512,2893,138.4,True,False,False,,,13.8,733,340.01,2,True,0,OK,1.03,1.039,0,95.0,4139,3
CMIG,1726776,UNID213,medida quase sem perda: 2.37% total medido,5.82,2.374,-3.446,11.683,11.4056,306,245.2,True,False,False,,,13.8,2090,1475.78,3,True,0,OK,0.11,0.928,8851,74.5,18325,21
CMIG,1726558,CAX07,a investigar,5.711,3.881,-1.83,16.8367,16.1831,9197,147.1,True,False,False,,,13.8,4221,1954.09,6,True,0,OK,0.012,1.016,2160,44.8,23875,262
CMIG,1726799,LUZU07,medida quase sem perda: 2.87% total medido,5.569,2.87,-2.699,18.9166,18.3736,4265,194.0,True,False,False,,,13.8,2258,1525.12,3,True,0,OK,0.01,0.953,6036,89.3,17014,10
CMIG,1726585,BHBN19,no limite: modelo 1.02x o total medido,5.539,5.45,-0.089,51.9947,49.1609,11209,101.6,True,False,False,,,13.8,1464,244.84,13,True,0,OK,0.933,0.978,0,53.7,10259,42
CMIG,1726773,IBAD217,a investigar,5.34,3.946,-1.394,9.2208,8.8569,4496,135.3,True,False,False,,,13.8,3714,1738.8,8,True,0,OK,0.283,0.913,14303,62.6,25063,98
CMIG,1726555,CMID214,a investigar,5.307,4.411,-0.896,23.2578,22.2318,4820,120.3,True,False,False,,,13.8,3627,2013.14,4,True,0,OK,0.097,1.001,7059,73.5,24288,5
CMIG,1726643,CCP07,no limite: modelo 1.01x o total medido,5.178,5.147,-0.031,4.186,3.9706,1973,100.6,True,False,False,,,13.8,1504,561.21,2,True,0,OK,0.717,1.032,2236,68.6,7289,9
CMIG,1726674,SRS10,a investigar,5.137,3.99,-1.147,33.1563,31.8334,5832,128.8,True,False,False,,,13.8,3415,1208.14,5,True,0,OK,0.176,0.986,7130,73.5,19204,26
CMIG,1726674,SRS09,medida quase sem perda: 2.71% total medido,4.998,2.708,-2.29,21.6109,21.0257,6243,184.6,True,False,False,,,13.8,3415,1208.14,5,True,0,OK,0.176,0.986,7130,73.5,19204,26
CMIG,1726538,AMN08,no limite: modelo 1.08x o total medido,4.869,4.526,-0.343,12.3422,11.7836,6147,107.6,True,False,False,,,13.8,3280,1879.35,6,True,0,OK,0.12,0.987,7090,79.6,21909,13
CMIG,1726644,PRJ08,no limite: modelo 1.06x o total medido,4.814,4.54,-0.274,3.767,3.5959,217,106.0,True,False,False,,,13.8,895,811.65,4,True,0,OK,0.051,1.024,3404,80.4,10020,5
CMIG,1726793,JMLT316,no limite: modelo 1.03x o total medido,4.762,4.637,-0.125,15.3888,14.6752,6538,102.7,True,False,False,,,13.8,2434,859.97,9,True,0,OK,0.842,0.987,6669,76.3,17964,1
CMIG,1726524,AFNU16,a investigar,4.757,3.932,-0.825,18.343,17.6218,5262,121.0,True,False,False,,,13.8,3445,1372.26,10,True,0,OK,0.258,1.015,4798,77.6,23033,2018
CMIG,1726846,SLAT313,no limite: modelo 1.09x o total medido,4.718,4.343,-0.375,44.9606,43.008,896,108.6,True,False,False,,,13.8,2170,937.5,9,True,0,OK,0.81,0.969,5952,38.3,17071,16
CMIG,1726809,NERU11,medida quase sem perda: 2.85% total medido,4.592,2.848,-1.744,23.1954,22.5348,9444,161.3,True,False,False,,,13.8,3713,1771.28,4,True,0,OK,0.749,0.979,9910,74.5,23814,7
CMIG,1726683,SVW06,no limite: modelo 1.09x o total medido,4.457,4.1,-0.357,6.4158,6.1528,2752,108.7,True,False,False,,,13.8,755,315.16,3,True,0,OK,0.934,1.025,0,95.9,3769,0
CMIG,1726747,VZEU07,medida quase sem perda: 2.85% total medido,4.453,2.85,-1.603,14.3966,13.9862,5772,156.2,True,False,False,,,13.8,2983,2094.52,4,True,0,OK,0.051,1.028,5834,65.3,23755,647
CMIG,1726640,PRD07,a investigar,4.38,3.375,-1.005,17.6545,17.0586,954,129.8,True,False,False,,,13.8,990,655.84,3,True,0,OK,0.09,0.919,5086,65.8,8478,82
CMIG,463584534,LFAD205,medida quase sem perda: 2.97% total medido,4.372,2.974,-1.398,15.9397,15.4656,5472,147.0,True,False,False,,,13.8,3010,1510.94,4,True,0,OK,0.799,1.005,4629,79.7,20125,37
CMIG,1726812,NNE08,medida quase sem perda: 2.52% total medido,4.31,2.519,-1.791,13.7061,13.3608,7059,171.1,True,False,False,,,13.8,1689,1231.27,7,True,0,OK,0.625,1.006,3242,58.6,14424,4
CMIG,1726773,IBAD215,no limite: modelo 1.01x o total medido,4.177,4.118,-0.059,22.6422,21.7098,8403,101.4,True,False,False,,,13.8,3714,1738.8,8,True,0,OK,0.283,0.913,14303,62.6,25063,98
CMIG,1726539,AXAU02,a investigar,4.176,3.077,-1.099,40.5482,39.3006,3036,135.7,True,False,False,,,13.8,5433,3517.19,10,True,0,OK,0.013,0.992,11144,54.6,45980,8849
CMIG,1726742,PTUU13,a investigar,4.161,3.019,-1.142,18.0147,17.4709,6176,137.8,True,False,False,,,13.8,3457,2148.62,10,True,0,OK,0.049,0.998,12170,58.7,31177,43
CMIG,1726546,BOED210,medida quase sem perda: 2.70% total medido,4.078,2.696,-1.382,20.7978,20.237,8742,151.2,True,False,False,,,13.8,2328,973.61,9,True,0,OK,0.045,1.014,2664,83.8,13827,400
CMIG,1726690,SDEU11,a investigar,4.076,3.05,-1.026,28.0448,27.1893,13512,133.6,True,False,False,,,13.8,6726,3379.15,10,True,0,OK,0.174,0.975,18152,75.8,45095,5715
CMIG,1726793,JMLT307,no limite: modelo 1.16x o total medido,3.913,3.387,-0.526,18.4531,17.8281,9032,115.5,True,False,False,,,13.8,2434,859.97,9,True,0,OK,0.842,0.987,6669,76.3,17964,1
CMIG,1726585,BHBN20,no limite: modelo 1.18x o total medido,3.883,3.285,-0.598,21.9226,21.2024,11430,118.2,True,False,False,,,13.8,1464,244.84,13,True,0,OK,0.933,0.978,0,53.7,10259,42
CMIG,1726734,URAT306,no limite: modelo 1.01x o total medido,3.861,3.816,-0.045,38.343,36.8798,7744,101.2,True,False,False,,,13.8,3288,1760.0,9,True,0,OK,0.255,0.974,8836,48.9,30069,65
CMIG,1726691,MCLU07,no limite: modelo 1.03x o total medido,3.765,3.64,-0.125,18.9661,18.2757,4235,103.4,True,False,False,,,13.8,1099,229.46,8,True,0,OK,0.981,1.001,0,68.9,10093,155
CMIG,1726803,MHC04,no limite: modelo 1.00x o total medido,3.727,3.727,-0.0,10.7524,10.3517,3117,100.0,True,False,False,,,13.8,1429,809.8,4,True,0,OK,0.856,1.029,2447,77.6,10328,1
