base,sub,ctmt,motivo,pct_tecnica_modelo,pct_total_medido,pct_nao_tecnica_implicita,GWh_injetado,GWh_faturado,ucs,cobertura,viola_limite,medida_degenerada,faturado_maior_que_injetado,declarado_pct,razao_vs_declarado,se_kv_mt,se_trafos,se_km_MT,se_alimentadores,se_convergiu,se_nos_nan,se_veredicto,se_V_MT_min,se_V_MT_mediana,se_barras_criticas,se_perdas_trafos_pct,se_n_linhas,se_ramos_isolados
NEOENERGIA385,LEM01,LEM01_AL013,perda modelada absurda: 493242.6%,493242.572,6.005,-493236.567,23.2667,21.8697,193,8214492.6,True,False,False,,,13.8,1942,697.85,10,True,0,OK,0.06,0.708,15888,6.7,18723,0
NEOENERGIA385,TRI01,TRI44,modelo quebrado na SE: TENSAO_IMPLAUSIVEL[C-API:0.24],382610.673,6.015,-382604.658,4.7731,4.486,963,6360927.1,True,False,False,,,13.8,403,329.6,2,True,0,TENSAO_IMPLAUSIVEL[C-API:0.24],0.062,0.24,978,8.4,4849,0
NEOENERGIA385,RIC02,RIC02_AL042,perda modelada absurda: 282421.4%,282421.383,4.171,-282417.212,37.9859,36.4016,2697,6771783.1,True,False,False,,,34.5,2295,973.37,14,True,0,OK,0.055,0.91,13710,4.8,22617,16
NEOENERGIA385,ATI03,ATI03_AL027,modelo quebrado na SE: TENSAO_IMPLAUSIVEL[C-API:0.49],274782.623,11.678,-274770.945,32.1487,28.3945,1884,2353058.6,True,False,False,,,13.8,1557,435.92,9,True,0,TENSAO_IMPLAUSIVEL[C-API:0.49],0.06,0.471,13330,7.6,15408,0
NEOENERGIA385,GUA02,GUA02_AL030,perda modelada absurda: 198385.0%,198384.96,21.848,-198363.112,20.1012,15.7094,1092,908013.8,True,False,False,,,13.8,1098,187.15,13,True,0,OK,0.061,0.88,6906,8.3,9185,0
NEOENERGIA385,UBA02,UBA02_AL013,perda modelada absurda: 120149.2%,120149.217,20.963,-120128.254,18.4901,14.6139,3878,573138.7,True,False,False,,,13.8,713,169.93,6,True,0,OK,0.062,0.869,4715,8.3,6217,0
NEOENERGIA385,TAQ01,TAQ37,modelo quebrado na SE: TENSAO_IMPLAUSIVEL[C-API:0.24],80785.673,2.604,-80783.069,16.0656,15.6471,4010,3101805.9,True,False,False,,,13.8,1495,958.93,5,True,0,TENSAO_IMPLAUSIVEL[C-API:0.24],0.025,0.169,5231,5.5,13325,0
NEOENERGIA385,TRL01,TRL01_AL007,modelo quebrado na SE: NAO_CONVERGE[C-API:500],73212.204,82.651,-73129.553,62.5794,10.8566,1048,88579.5,True,False,False,,,34.5,3933,4603.57,13,False,0,NAO_CONVERGE[C-API:500],0.06,0.62,20015,12.7,57723,29455
NEOENERGIA385,CJO01,CJO01_AL020,perda modelada absurda: 70298.2%,70298.164,13.532,-70284.632,18.249,15.7796,5738,519497.3,True,False,False,,,13.8,3454,1086.95,10,True,0,OK,0.06,0.745,21653,5.5,30443,0
NEOENERGIA385,API01,API01_AL021,modelo quebrado na SE: NAO_CONVERGE[C-API:500],61521.477,21.952,-61499.525,13.5277,10.5581,4885,280258.3,True,False,False,,,13.8,3484,1876.93,6,False,0,NAO_CONVERGE[C-API:500],0.247,0.865,14632,69.0,29210,10578
