base,sub,ctmt,motivo,pct_tecnica_modelo,pct_total_medido,pct_nao_tecnica_implicita,GWh_injetado,GWh_faturado,ucs,cobertura,viola_limite,medida_degenerada,faturado_maior_que_injetado,declarado_pct,razao_vs_declarado,se_kv_mt,se_trafos,se_km_MT,se_alimentadores,se_convergiu,se_nos_nan,se_veredicto
CEEE_EQUAT5707,CM1,CM1CM102,a investigar,6.402,3.003,-3.399,9.2864,9.0075,1329,213.2,True,False,False,,,23,3426,1603.29,8,True,0,OK
CEEE_EQUAT5707,AGR,AGRAGR03,a investigar,6.385,3.412,-2.973,3.1861,3.0774,1036,187.1,True,False,False,,,23,2057,1900.95,6,True,0,OK
CEEE_EQUAT5707,RG3,RG3RG305,a investigar,6.328,4.309,-2.019,38.2933,36.6432,15325,146.9,True,False,False,,,23,1595,724.33,5,True,0,OK
CEEE_EQUAT5707,RG2,RG2RG215,a investigar,6.259,3.199,-3.06,6.428,6.2223,1985,195.6,True,False,False,,,23,487,63.04,10,True,0,OK
CEEE_EQUAT5707,QUI,QUIQUI01,a investigar,6.153,3.544,-2.609,9.7852,9.4385,2591,173.6,True,False,False,,,13.8,1287,555.38,5,True,0,OK
CEEE_EQUAT5707,SAO,SAOSAO01,a investigar,6.139,4.034,-2.105,18.4991,17.7529,4162,152.2,True,False,False,,,23,2457,1022.45,6,True,0,OK
CEEE_EQUAT5707,ACL,ACLACL01,no limite: modelo 1.00x o total medido,5.971,5.97,-0.001,6.3704,5.9901,1403,100.0,True,False,False,,,23,628,365.11,4,True,0,OK
CEEE_EQUAT5707,MML,MMLMML02,medida quase sem perda: 2.04% total medido,5.933,2.036,-3.897,4.6049,4.5111,78,291.3,True,False,False,,,23,520,573.15,5,True,0,OK
CEEE_EQUAT5707,MML,MMLMML03,medida quase sem perda: 2.36% total medido,5.863,2.36,-3.503,7.679,7.4978,763,248.4,True,False,False,,,23,520,573.15,5,True,0,OK
CEEE_EQUAT5707,PMR,PMRPMR06,medida quase sem perda: 2.60% total medido,5.822,2.596,-3.226,11.2446,10.9526,1936,224.3,True,False,False,,,23,1073,675.67,8,True,0,OK
CEEE_EQUAT5707,P12,P12P1212,medida quase sem perda: 2.43% total medido,5.708,2.428,-3.28,19.0508,18.5883,5951,235.1,True,False,False,,,13.8,1627,165.82,14,True,0,OK
CEEE_EQUAT5707,PL3,PL3PL305,medida quase sem perda: 2.93% total medido,5.694,2.926,-2.768,15.2373,14.7914,4282,194.6,True,False,False,,,13.8,1493,722.43,8,True,0,OK
CEEE_EQUAT5707,MOS,MOSMOS04,a investigar,5.642,4.214,-1.428,16.0154,15.3405,5541,133.9,True,False,False,,,23,1463,1058.88,4,True,0,OK
CEEE_EQUAT5707,MOS,MOSMOS02,a investigar,5.578,3.878,-1.7,7.3896,7.103,2215,143.8,True,False,False,,,23,1463,1058.88,4,True,0,OK
CEEE_EQUAT5707,AV1,AV1AV104,medida quase sem perda: 2.16% total medido,5.535,2.162,-3.373,4.9243,4.8178,748,256.0,True,False,False,,,23,637,190.33,6,True,0,OK
CEEE_EQUAT5707,P06,P06P0611,medida quase sem perda: 2.77% total medido,5.36,2.773,-2.587,18.7632,18.2429,6561,193.3,True,False,False,,,13.8,941,161.7,9,True,0,OK
CEEE_EQUAT5707,CM1,CM1CM107,medida quase sem perda: 2.76% total medido,5.352,2.76,-2.592,9.7343,9.4657,2178,193.9,True,False,False,,,23,3426,1603.29,8,True,0,OK
CEEE_EQUAT5707,SAO,SAOSAO05,no limite: modelo 1.07x o total medido,5.217,4.863,-0.354,7.6996,7.3251,2340,107.3,True,False,False,,,23,2457,1022.45,6,True,0,OK
CEEE_EQUAT5707,POS,POSPOS02,a investigar,5.134,3.826,-1.308,9.7758,9.4017,3912,134.2,True,False,False,,,23,1504,1227.38,4,True,0,OK
CEEE_EQUAT5707,CPV,CPVCPV03,medida quase sem perda: 2.42% total medido,5.115,2.422,-2.693,16.7168,16.312,2181,211.2,True,False,False,,,23,690,555.39,3,True,0,OK
CEEE_EQUAT5707,TO1,TO1TO105,a investigar,5.04,3.007,-2.033,43.7563,42.4406,11054,167.6,True,False,False,,,23,1547,478.44,7,True,0,OK
CEEE_EQUAT5707,P12,P12P1214,medida quase sem perda: 2.40% total medido,5.012,2.399,-2.613,14.8154,14.4601,1972,209.0,True,False,False,,,13.8,1627,165.82,14,True,0,OK
